gene	gene_pval_positive	ngrna_lfc_positive	gene_lfc_positive	fdr_gene_positive_rra	mean_log2FC_positive	SEM_positive	z_positive	pval_gene_positive	ngrna_tested_positive	fdr_gene_positive_wald	gene_pval_negative	ngrna_lfc_negative	gene_lfc_negative	fdr_gene_negative_rra	mean_log2FC_negative	SEM_negative	z_negative	pval_gene_negative	ngrna_tested_negative	fdr_gene_negative_wald
ppiB											2.1263379513338385e-32	2.0	-5.076905031430028	7.695114158556935e-32	-5.076905031430028	0.6158089627942407	-8.244285708985965	1.661497281012708e-16	2.0	8.983095239210273e-16
ppsA	0.0001636638763166142	2.0	0.43916723358224785	0.0005200175747703467	0.43916723358224785	0.017897245466536843	24.53825838190438	5.772333388541047e-133	2.0	4.555616056642689e-132	5.030928967352702e-28	4.0	-0.9280620922676803	1.5732608878742336e-27	-0.9280620922676803	0.40314047130416003	-2.3020811809476682	0.02133059449052309	4.0	0.02821548792224683
pqqL											1.877303496340479e-08	4.0	-1.0791264862998244	2.7553227930753553e-08	-1.0791264862998244	0.1491629654984772	-7.234547011676575	4.670855258208466e-13	4.0	2.044923216703463e-12
prc	0.009402563824506638	7.0	0.5066136501733627	0.013017091551224033	0.5066136501733627	0.050182869273542346	10.09535041553437	5.7923825792402106e-24	7.0	1.3097943753619014e-23	1.5510051326062165e-07	2.0	-1.9296310509055645	2.1581815604869446e-07	-1.9296310509055645	0.9304955618482469	-2.0737670656620124	0.038100949244549064	2.0	0.047428019343942834
preA	0.04030709140294545	2.0	0.37349803583295965	0.04208457662694045	0.37349803583295965	0.03629179290550033	10.29152890862972	7.694477392797834e-25	2.0	1.790189104393716e-24	0.03919719446648943	2.0	-0.3139891924708357	0.039394716723039486	-0.3139891924708357	0.013999477361460011	-22.42863675291444	2.0687901936361227e-111	2.0	5.304969139395486e-110
prfA											1.1205385296097365e-50	11.0	-5.10941666150537	7.235131872839845e-50	-5.10941666150537	0.5780429225679821	-8.83916481289409	9.64367715665565e-19	11.0	5.828417675487169e-18
prfB											6.583241753109833e-52	18.0	-5.141176367446619	4.544968825704673e-51	-5.141176367446619	0.5094027822895701	-10.092556511644876	5.959680351345848e-24	18.0	4.6919413292393846e-23
prfC											3.1802097568488945e-24	19.0	-1.3686291918336386	8.79580356478238e-24	-1.3686291918336386	0.17067790438455194	-8.01878366604502	1.0679740681857e-15	19.0	5.492875221757396e-15
priA	0.00032208136650582883	7.0	0.49144246912864437	0.000906557692437735	0.49144246912864437	0.03268517275232176	15.035639335690378	4.288874808722218e-51	7.0	1.798200115115305e-50	1.6646841955621102e-99	22.0	-2.8428143660525462	4.743028779419028e-98	-2.8428143660525462	0.24188022870005854	-11.75298362057427	6.816864725194979e-32	22.0	7.283495346264874e-31
prmA											0.0001882810596027329	2.0	-0.8375844226692479	0.0002213258035277705	-0.8375844226692479	0.07433611151912745	-11.26753075392878	1.8981870020361655e-29	2.0	1.8929142603638429e-28
prmB											0.047360667641215125	5.0	-0.9151677873767271	0.04738706712150566	-0.9151677873767271	0.1798940985626942	-5.087258529816561	3.6327647246815566e-07	5.0	1.00320195089283e-06
prmC											4.53576486874903e-51	4.0	-3.2088073614505794	3.015443681260929e-50	-3.2088073614505794	0.7446319703603704	-4.309252743872456	1.6380708156182473e-05	4.0	3.73139227669385e-05
proM											0.021113601952050504	2.0	-5.000131939333238	0.021582525913400145	-5.000131939333238	0.29623073922174775	-16.879179900335455	6.402810271356901e-64	2.0	1.1848499419675915e-62
proP	4.5444294873015345e-07	2.0	0.7056315668342031	4.469003167238357e-06	0.7056315668342031	0.14845402606676117	4.7531992599303035	2.002228425296981e-06	2.0	2.416482582254977e-06	3.41425870393574e-34	2.0	-4.034210968057771	1.3439899942027747e-33	-4.034210968057771	1.1226833226505155	-3.593365009229407	0.00032643479989112075	2.0	0.0006226891241281209
proS											4.0301930242224287e-29	14.0	-5.029496506182385	1.320108846437821e-28	-5.029496506182385	0.5064681318663027	-9.930529069319745	3.06624256519311e-23	14.0	2.29329391855068e-22
proW											1.4636620285439797e-22	7.0	-2.184087962156298	3.835435534651742e-22	-2.184087962156298	0.7955666856315393	-2.745323555652055	0.006045126474825407	7.0	0.009118489094379501
prpC	0.04308712311597492	2.0	0.3517055098552639	0.04443605989879462	0.3517055098552639	0.05941327144547942	5.919645582519495	3.226361339723188e-09	2.0	4.50124935611294e-09	1.0731385927989162e-28	4.0	-1.877643765830619	3.4521214589140764e-28	-1.877643765830619	0.5924730386416985	-3.169163224938131	0.001528785135973346	4.0	0.0025912835874146896
prs											3.0968429334374943e-35	12.0	-5.593129957291719	1.2749617122752987e-34	-5.593129957291719	0.7273367670097127	-7.689876561976455	1.4727704848602355e-14	12.0	7.2033324804472e-14
psd											1.8152427333786053e-58	6.0	-2.6838344484277266	1.467730047934503e-57	-2.6838344484277266	0.9733911793922352	-2.757200296496888	0.005829862862585825	6.0	0.00880118068826035
pspF											1.3411618541758364e-10	2.0	-1.1089680447296304	2.1727306211603127e-10	-1.1089680447296304	0.3088062797935786	-3.5911447314831793	0.00032922873530250035	2.0	0.0006273519956135755
pssA											9.803052647482474e-21	10.0	-3.4393701005186785	2.4644929274833388e-20	-3.4393701005186785	0.6430618706645308	-5.348427977800151	8.87214683003877e-08	10.0	2.593730221485276e-07
pstA	0.03897664021013709	2.0	0.534708963856027	0.04080129436821893	0.534708963856027	0.22438962373562163	2.382948707494724	0.017174587144244018	2.0	0.01736877217476939	1.878470197762912e-30	9.0	-2.10560611796655	6.447139588880358e-30	-2.10560611796655	0.324032650758306	-6.498129472566976	8.13248028320857e-11	9.0	3.0667651488149966e-10
pstB											3.123152425943473e-11	7.0	-2.8838459319370897	5.205254043239122e-11	-2.8838459319370897	0.4650267197072147	-6.201462861645427	5.594072216471394e-10	7.0	1.9573800445548054e-09
pstC											7.295009451993512e-11	6.0	-1.8744005627724463	1.1958485813998498e-10	-1.8744005627724463	0.26986282362285546	-6.945753170477454	3.764464626704904e-12	6.0	1.5392287027187475e-11
pstS											4.7969444421067375e-43	4.0	-2.47032869559317	2.5030567655760446e-42	-2.47032869559317	0.23732051600516546	-10.40925048190693	2.2498600075975677e-25	4.0	1.9049522234139786e-24
psuG											4.824906994503826e-06	2.0	-1.3102860304385688	6.238489807474697e-06	-1.3102860304385688	0.2045197181833862	-6.406648914231721	1.4875281738320452e-10	2.0	5.48277838198875e-10
psuT											0.00015188511000365895	3.0	-0.6577114239651983	0.00017983758077610014	-0.6577114239651983	0.10457876413413082	-6.289148943485597	3.19211094758977e-10	3.0	1.1482643589025324e-09
pta											4.493286982916825e-59	22.0	-2.2657029631291152	3.6828539426190415e-58	-2.2657029631291152	0.21857780745626662	-10.365658753267715	3.553017593644282e-25	22.0	2.9663565491123195e-24
ptrA											2.4488231086958423e-32	6.0	-1.8884977285729845	8.844341006255607e-32	-1.8884977285729845	0.7068910124001576	-2.6715543067393557	0.007550085445373517	6.0	0.011191084537114338
ptsA	0.004781001632188811	3.0	0.4879730551640055	0.00757619353132282	0.4879730551640055	0.06064107959379517	8.046905801029558	8.491348798468333e-16	3.0	1.4859860397319583e-15	4.608501526131256e-07	6.0	-1.3504804447845873	6.257382934497431e-07	-1.3504804447845873	0.42946547346229136	-3.144561153885551	0.0016633614200509757	6.0	0.002769697355279686
ptsG											2.716075826936275e-05	5.0	-1.2944430278091783	3.369285493676996e-05	-1.2944430278091783	0.3290116595967963	-3.9343378571918026	8.342636434031672e-05	5.0	0.00017453417714553439
ptsI											3.1895901313859847e-21	10.0	-1.9034815353815666	8.144117049555964e-21	-1.9034815353815666	0.22338097310105876	-8.521233966155306	1.5786226873953377e-17	10.0	8.910779005895066e-17
ptsN											5.792008757155136e-10	4.0	-1.0753838549191996	9.151985668216082e-10	-1.0753838549191996	0.2838387539316348	-3.788713979410351	0.00015142913214458931	4.0	0.00030302708160483594
purA	0.0005659307787255544	2.0	0.49087923025337477	0.0014236696152314728	0.49087923025337477	0.012614010757243332	38.91539651426868	0.0	2.0	0.0	8.115619265368274e-17	11.0	-2.162947378122897	1.7260114432862622e-16	-2.162947378122897	0.38320316786162073	-5.644388041447411	1.6576981191895808e-08	11.0	5.200016846206071e-08
purB											5.872815244327164e-80	15.0	-3.0423284133891544	9.671287489511247e-79	-3.0423284133891544	0.36231394057396665	-8.396939981303483	4.582641304524951e-17	15.0	2.5388398585253975e-16
purD	0.002436945914289889	4.0	0.4574377181754666	0.004626748728781511	0.4574377181754666	0.06600611872777445	6.930232029882756	4.2015092020937495e-12	4.0	6.39360095970788e-12	1.2809100702363978e-91	3.0	-3.1704813512296184	3.0253073369399133e-90	-3.1704813512296184	1.3283180010491262	-2.386839106844538	0.016993926708925345	3.0	0.02298726333272117
purH	9.396006842596189e-05	5.0	0.4470859839002159	0.00032886023949086664	0.4470859839002159	0.03283481934900811	13.616215735742177	3.207631510075134e-42	5.0	1.1275735221006475e-41	1.6921088166389813e-17	5.0	-1.8762603927285704	3.7222246640526614e-17	-1.8762603927285704	0.6522187463211476	-2.8767348428907527	0.004018130793832594	5.0	0.006277236531705402
purL	0.003541920344548897	3.0	0.4151602673331514	0.006105451557520047	0.4151602673331514	0.05786408739328304	7.174748380829798	7.244029281554369e-13	3.0	1.1257613072685845e-12	8.2652663466891e-25	9.0	-1.891044704765346	2.3437840588162615e-24	-1.891044704765346	0.3583568219824465	-5.276988154722433	1.31324371513543e-07	9.0	3.777680238250155e-07
purR											0.004140557469294365	3.0	-0.8916089435867991	0.004413480200346428	-0.8916089435867991	0.06703223053021942	-13.301197596055596	2.277902494372473e-40	3.0	3.245107124919515e-39
putA	0.014293593329304185	4.0	0.4899934658012035	0.017702065584753644	0.4899934658012035	0.033652068379881134	14.560575007453204	5.0035162686308655e-48	4.0	2.034257876892852e-47	1.162340859502676e-07	7.0	-0.9431472400175736	1.6300014396932058e-07	-0.9431472400175736	0.16474278255324173	-5.724968495738296	1.034529369397952e-08	7.0	3.292518117144191e-08
puuE	1.9652319337908628e-06	3.0	0.5530715064943265	1.3074476914889623e-05	0.5530715064943265	0.04299815390436481	12.86268028447108	7.300074522865601e-38	3.0	2.39859591465584e-37	3.978895435494709e-16	4.0	-4.363008459720607	8.088468071022652e-16	-4.363008459720607	1.8988476422214486	-2.297713814793668	0.0215780827641763	4.0	0.028458970287800485
pykF											9.539442552697978e-08	5.0	-1.4912082931935635	1.3482912899285725e-07	-1.4912082931935635	0.7002928559000059	-2.129406691257881	0.033220627341003506	5.0	0.04190514833246753
pyrG											8.377421148725509e-35	15.0	-4.233652593070659	3.394462971097582e-34	-4.233652593070659	0.5845407825559009	-7.242698404308148	4.3984429977993535e-13	15.0	1.930368014926611e-12
pyrH											6.53749396221715e-48	9.0	-3.794993297727989	3.97789886853552e-47	-3.794993297727989	0.5865451589979274	-6.4700786282363625	9.795193392699858e-11	9.0	3.6629941958117175e-10
qseC	0.0015789151944160668	2.0	0.38975095669733606	0.003209663463396297	0.38975095669733606	0.028143567647642472	13.848669137368043	1.2959087658299863e-43	2.0	4.615958214571411e-43	1.1477303555103627e-20	3.0	-1.610256863555022	2.8733277379931676e-20	-1.610256863555022	0.6006595361754303	-2.680814615560729	0.007344319012142415	3.0	0.010922164562382465
queF											3.828805675165572e-07	3.0	-1.7610289011409748	5.222421114682523e-07	-1.7610289011409748	0.4313423046551947	-4.082671423914011	4.4520948949833996e-05	3.0	9.628325706620726e-05
racR											4.7884580101714116e-43	4.0	-4.379743406945051	2.5030567655760446e-42	-4.379743406945051	0.8876259210524872	-4.934222067052578	8.047084335029456e-07	4.0	2.124193585496746e-06
radA											3.111056287872778e-07	6.0	-1.3571484029388274	4.2596079608936966e-07	-1.3571484029388274	0.3235592653976209	-4.1944352954041735	2.735522213407069e-05	6.0	6.084587822881895e-05
radD	1.396803211407788e-07	2.0	0.49580948094368094	2.0444119730604896e-06	0.49580948094368094	0.0344746977556577	14.381836918709832	6.728469637947087e-47	2.0	2.668186235737638e-46	8.10942535979685e-09	2.0	-2.339049771472123	1.2170918495681728e-08	-2.339049771472123	0.8650741345861918	-2.703872047441353	0.006853667475874968	2.0	0.01027763836190106
rapZ											0.0001671868115542166	2.0	-0.8043027138009601	0.0001974344254867229	-0.8043027138009601	0.13928100155997666	-5.77467640807145	7.710111429210092e-09	2.0	2.4891456862287975e-08
rarA											1.4215907013355416e-07	3.0	-5.519198746132396	1.9827158577290575e-07	-5.519198746132396	1.4097493668318397	-3.915021262634656	9.039624123827975e-05	3.0	0.00018736865245116876
ratA											1.2089172051032156e-28	4.0	-2.80742312470801	3.868104069804406e-28	-2.80742312470801	0.7366338398629407	-3.8111514470070555	0.0001383209879882118	4.0	0.00028023270139823945
rbbA											1.0884258576529798e-33	7.0	-2.6353621310076965	4.219707158719436e-33	-2.6353621310076965	1.2549343799485788	-2.099999946702935	0.035728845814026515	7.0	0.04475455564283154
rcsD											7.570768487511937e-16	3.0	-1.6022253059656701	1.520081592291267e-15	-1.6022253059656701	0.6169692350149557	-2.5969290120711306	0.009406136134235675	3.0	0.01368234551130716
rdgC											5.0929856698652823e-11	3.0	-3.8332681628887157	8.387072731567138e-11	-3.8332681628887157	1.2168622314643618	-3.1501250213639986	0.0016320060792210218	3.0	0.0027250706160016134
recA											4.006428307103907e-42	13.0	-1.8256354970392614	2.025785580634229e-41	-1.8256354970392614	0.1416165109939283	-12.89140287545662	5.032003206387503e-38	13.0	6.791312598094412e-37
recB											1.6260830976715852e-13	14.0	-1.0468012342591657	2.97838689828622e-13	-1.0468012342591657	0.13043028265909337	-8.025753014698267	1.0090505459557511e-15	14.0	5.204729109168314e-15
recC	5.023971752723705e-13	4.0	0.4159524291680413	1.0110743152356455e-10	0.4159524291680413	0.03789233163840711	10.977219167649162	4.918312570074113e-28	4.0	1.28130796728468e-27	9.103481683636627e-09	11.0	-1.1155617465676493	1.3617291351773121e-08	-1.1155617465676493	0.1977929008388212	-5.640049475166481	1.7000131033983073e-08	11.0	5.306997427130368e-08
recD	1.4613897584847787e-05	4.0	0.45477042579721866	6.961057725326904e-05	0.45477042579721866	0.10378086955795716	4.382025586548481	1.1758099643070321e-05	4.0	1.3817912719228625e-05	0.015514148797502353	2.0	-0.9406583733424472	0.015986163657587097	-0.9406583733424472	0.02783163309057607	-33.79817383626543	2.097873649102386e-250	2.0	1.1075538823937596e-248
recE	0.02826266120090775	3.0	0.5451799664684901	0.031081205282419044	0.5451799664684901	0.03513576198444813	15.516383754813655	2.6877744238714007e-54	3.0	1.1447928101674485e-53	9.524951473598584e-11	4.0	-1.8044771892404687	1.5528871839336474e-10	-1.8044771892404687	0.8185580042683626	-2.20445854763015	0.027492112094735198	4.0	0.035223655396181074
recJ	0.03304926122608992	3.0	0.4081844175703895	0.03552023402804057	0.4081844175703895	0.05258178685379219	7.762847974439866	8.304313361960765e-15	3.0	1.4014616889682212e-14	0.025163645255519954	2.0	-0.48299620895190765	0.025547931693245655	-0.48299620895190765	0.17950406184728507	-2.6907257918365195	0.0071296769956555265	2.0	0.010638212973567472
recO											1.1137152190262645e-20	2.0	-4.008369406331566	2.792065388480649e-20	-4.008369406331566	0.16117720477058617	-24.86933193832797	1.597915546333863e-136	2.0	4.7804306761154734e-135
rep											1.1015395452203096e-06	5.0	-3.0132368622579873	1.4711781872548033e-06	-3.0132368622579873	1.347321035792871	-2.2364653873935536	0.025321302135579215	5.0	0.03281713886885537
rfaD											2.128747522114095e-57	13.0	-4.258679086404956	1.690753009820708e-56	-4.258679086404956	0.609136224809413	-6.991341038266793	2.7227100557905396e-12	13.0	1.1260978226138293e-11
rfaE											6.556840127547097e-181	19.0	-4.198977576617393	6.194488436287915e-179	-4.198977576617393	0.403985878395225	-10.393872165277706	2.643962700860702e-25	19.0	2.228128191570404e-24
rffT											2.865274045274527e-32	8.0	-5.994225480411899	1.0306947717971495e-31	-5.994225480411899	0.925242860932849	-6.478542805905464	9.261265903035473e-11	8.0	3.470557890594713e-10
rhaB											4.3833623019377504e-11	3.0	-2.013783485806425	7.245060158359357e-11	-2.013783485806425	0.6063980338186196	-3.3208938246801276	0.0008972966562404939	3.0	0.0015915489110194532
rhlB	0.00035757656547877255	2.0	0.3895188971541715	0.0009776753095731762	0.3895188971541715	0.027897573417778983	13.962465169315875	2.6413705536257503e-44	2.0	9.84399673920708e-44	3.1800908597935193e-06	2.0	-1.3666004227450037	4.145434345191988e-06	-1.3666004227450037	0.07933605350502602	-17.225465124231672	1.7104719193330218e-66	2.0	3.231891679160815e-65
rhlE	1.535182923509057e-07	3.0	0.6171052347800902	2.2068254525442693e-06	0.6171052347800902	0.08829521459350784	6.9891130297503645	2.766294958142057e-12	3.0	4.225554917086065e-12	9.690035402121786e-34	4.0	-2.3514907454080487	3.76485141705814e-33	-2.3514907454080487	0.3908551007164871	-6.016272375868876	1.784791674685716e-09	4.0	6.067615636478902e-09
rho	0.0041404656914895855	2.0	0.6136996380085374	0.0069584026756766525	0.6136996380085374	0.029806342275810468	20.589565547148315	3.404074616578281e-94	2.0	2.227869972638631e-93	2.017044546530529e-31	5.0	-1.6263727707289786	7.0992058059260785e-31	-1.6263727707289786	0.19937884580031603	-8.157198243377536	3.428853515524691e-16	5.0	1.8209443965582306e-15
rhsA	2.083122868452837e-09	22.0	0.4376556975069313	9.739651491812698e-08	0.4376556975069313	0.03156135753459249	13.866821065197955	1.0063911702532413e-43	22.0	3.600643964683819e-43	1.4947286183751506e-31	28.0	-1.899050047994382	5.291987909237466e-31	-1.899050047994382	0.33941188623437607	-5.595119455194977	2.204699187123758e-08	28.0	6.811420035950337e-08
rhsB	2.1778102714612246e-09	23.0	0.43414569880951365	9.739651491812698e-08	0.43414569880951365	0.030361493896652714	14.299220594589295	2.2127381777739815e-46	23.0	8.563722274557957e-46	1.7082612781430293e-31	32.0	-1.782453199884335	6.024221992665496e-31	-1.782453199884335	0.30189179335575905	-5.90427841734616	3.541935680131042e-09	32.0	1.1687085562197096e-08
rhsC	1.5149984502142354e-09	16.0	0.43440261933052016	8.711241088731853e-08	0.43440261933052016	0.03794628386585068	11.447830329479398	2.411047837931143e-30	16.0	6.579300032320576e-30	4.251570366035086e-40	25.0	-1.7294226623146896	2.013606545391287e-39	-1.7294226623146896	0.2834338689593229	-6.101679621650609	1.0495959799619832e-09	25.0	3.6161704108095198e-09
rhsD	3.610748983779516e-07	13.0	0.45180062557722944	3.981716345126726e-06	0.45180062557722944	0.03910630200213069	11.553141116554904	7.11708126661686e-31	13.0	1.968814577191262e-30	6.883562708234117e-31	21.0	-2.431053114448596	2.3992223419961633e-30	-2.431053114448596	0.36781940126936064	-6.609366189110544	3.859689107204863e-11	21.0	1.496358951929315e-10
rhtA											3.709470031689172e-14	4.0	-1.754914671193939	6.97955839295814e-14	-1.754914671193939	0.5167171658538742	-3.3962770876673813	0.0006830917110317159	4.0	0.0012298391387180843
rhtC											0.006397746504877041	2.0	-0.8196722657477543	0.00673941019733233	-0.8196722657477543	0.12247616243219805	-6.692504479812707	2.193830302385516e-11	2.0	8.579358154209152e-11
ribA											1.4440802174006353e-24	8.0	-4.178224964796559	4.062890266824672e-24	-4.178224964796559	0.5908697060420407	-7.071313560454014	1.5347390248779463e-12	8.0	6.543602255714758e-12
ribB											2.5562956746131936e-35	3.0	-2.008962835491646	1.0621645222061765e-34	-2.008962835491646	0.5061501420509428	-3.9691045572984325	7.214322322559651e-05	3.0	0.00015234951257640675
ribC											1.5527389982827778e-67	5.0	-2.8991744887400346	1.7419790636984914e-66	-2.8991744887400346	0.7387078572534213	-3.9246563580891265	8.685363192101632e-05	5.0	0.00018107116062511533
ribD											8.749342177339504e-81	12.0	-3.1277385827239317	1.4677634774134962e-79	-3.1277385827239317	0.5598027560742439	-5.58721540540096	2.3073945337538726e-08	12.0	7.116448776783851e-08
ribE											4.683491046931674e-21	7.0	-4.369159295835884	1.1840656942594865e-20	-4.369159295835884	0.8875262156124034	-4.92285097496654	8.529240476673003e-07	7.0	2.235034548266867e-06
ribF											6.579574860990788e-67	11.0	-4.921726023399911	7.201424924072235e-66	-4.921726023399911	0.6758814090620102	-7.2819372709633985	3.2906008898094144e-13	11.0	1.4584268141254071e-12
rimM											3.950322536245493e-35	7.0	-5.884145753997726	1.622615320952096e-34	-5.884145753997726	0.9003163673031409	-6.53564232273532	6.333711866577183e-11	7.0	2.4189388937246903e-10
rimP											2.7932212669106684e-12	5.0	-5.0849934935191925	4.872528837808212e-12	-5.0849934935191925	1.163684361237825	-4.369736040888463	1.243968120002012e-05	5.0	2.884913146516294e-05
rlmD	0.0004885779402816858	2.0	0.6297524475414313	0.001257910035110061	0.6297524475414313	0.1648108462530194	3.821061913453369	0.00013287828534345257	2.0	0.0001463297123139252	0.04657818914487742	2.0	-0.8469868825602209	0.046630144737900156	-0.8469868825602209	0.09865045332810901	-8.585737358379522	9.025565081017216e-18	2.0	5.159518891855383e-17
rlmE											1.3214730822933535e-73	5.0	-4.563285304587684	1.7314191114719486e-72	-4.563285304587684	1.0229281166937156	-4.461002909311975	8.157698271617951e-06	5.0	1.9446305972847573e-05
rlmH											1.0021508706665149e-20	5.0	-3.7261823231122633	2.5158892487362156e-20	-3.7261823231122633	0.688967624991283	-5.4083561954880075	6.360582831243258e-08	5.0	1.8840340234458166e-07
rlmI											1.9418141453804553e-24	3.0	-2.8641862400714673	5.429215562239747e-24	-2.8641862400714673	0.44130285985255757	-6.490296122323821	8.56678235166857e-11	3.0	3.2170239165784695e-10
rluB											6.465049588969453e-12	4.0	-1.2532577689006978	1.1147707984822447e-11	-1.2532577689006978	0.22217147936775977	-5.640948030175305	1.6911640544757786e-08	4.0	5.288570518787496e-08
rluC	0.022071949155865942	2.0	0.5882434358244213	0.025382741529245835	0.5882434358244213	0.10547639987977803	5.577014730260997	2.4468115754495234e-08	2.0	3.2937848131051275e-08	5.352987446635728e-09	3.0	-1.3524290858585986	8.081255228520718e-09	-1.3524290858585986	0.6076435009906836	-2.2256949735389893	0.02603461967869401	3.0	0.033533755089406043
rluD											3.617258395357088e-83	12.0	-3.0997775067318774	6.365665509476444e-82	-3.0997775067318774	0.3118705718512506	-9.939307477238806	2.807722325818102e-23	12.0	2.1087286924031356e-22
rnb											7.996631779452323e-11	9.0	-1.0909051586935379	1.3072817890816867e-10	-1.0909051586935379	0.18909630527245444	-5.769045339736997	7.972185554722335e-09	9.0	2.5629352820273106e-08
rnc											4.5809705932243264e-08	3.0	-5.129816436434775	6.583540604353615e-08	-5.129816436434775	1.8755147275012836	-2.735151242064168	0.006235162025545819	3.0	0.00937363135331218
rnd											0.021312038056989474	3.0	-0.5296302078368773	0.021772970012689873	-0.5296302078368773	0.10941816941084433	-4.840422853796951	1.295631460781776e-06	3.0	3.3462711828824287e-06
rne											8.971809608624836e-77	25.0	-4.23784284422921	1.3420331872901316e-75	-4.23784284422921	0.4462806214237335	-9.49591499337246	2.182858160610882e-21	25.0	1.4955077856093636e-20
rng											0.00010290731129158982	2.0	-1.0197045678328491	0.0001228182338885663	-1.0197045678328491	0.21315815322353884	-4.783793406032588	1.7201748956503548e-06	2.0	4.385957297858504e-06
rnhA											4.9709494935805e-29	5.0	-2.3252434221114466	1.619392802355172e-28	-2.3252434221114466	0.8733811266860102	-2.6623467705724724	0.007759789071170691	5.0	0.011464050520783038
rnhB											5.425802652983144e-237	6.0	-4.121200371784147	1.217414470263093e-234	-4.121200371784147	1.0546722256288719	-3.9075650914451545	9.32309293727234e-05	6.0	0.00019279898412907665
rnlA											6.309752788865787e-15	3.0	-1.6334956283829911	1.2231108267833788e-14	-1.6334956283829911	0.5326748459009574	-3.0665905119287618	0.0021651524539253817	3.0	0.0035492681778959453
rnpA											2.591197534179055e-40	8.0	-4.126344456386759	1.2403198863603742e-39	-4.126344456386759	0.8205720192018365	-5.02861949935902	4.940235988299207e-07	8.0	1.3415618152794365e-06
rnpB											9.613394344140472e-08	5.0	-4.962147589651913	1.3576744962810501e-07	-4.962147589651913	1.1618455209018679	-4.270918551891571	1.9466949989866774e-05	5.0	4.4120170747235935e-05
rnr	5.050935878260134e-05	3.0	0.42663241341092	0.000194545616363608	0.42663241341092	0.05621003014965088	7.589969481871374	3.199808429041955e-14	3.0	5.235458913371492e-14	2.3300225924844612e-12	12.0	-1.1980880610081577	4.092358662925252e-12	-1.1980880610081577	0.1638792752923356	-7.3107966756074045	2.655631172891162e-13	12.0	1.1857855610297602e-12
rnt											7.829111119263224e-36	7.0	-3.140577349070997	3.3144468063862e-35	-3.140577349070997	0.4021951258385296	-7.808591271520911	5.783070856514738e-15	7.0	2.883503385401098e-14
rob											0.00562762858075481	3.0	-0.6670284150203073	0.005956128126447455	-0.6670284150203073	0.19347410578786775	-3.4476366349079406	0.0005655142866997964	3.0	0.001028468231637421
rodZ											1.9267865881567116e-13	4.0	-1.4430519466186427	3.518394634528278e-13	-1.4430519466186427	0.23017568914916395	-6.269349955909035	3.6255846527396054e-10	4.0	1.298986916500517e-09
rpe											1.0550081839504735e-15	3.0	-1.4311705432787878	2.1088415258252786e-15	-1.4311705432787878	0.42604424541706554	-3.359206370403568	0.00078166670422574	3.0	0.0013961111781942322
rplA											3.736089555310495e-23	5.0	-6.157663069775547	9.979584452057051e-23	-6.157663069775547	0.898098312623409	-6.8563351954070315	7.0649498165392845e-12	5.0	2.8370436064179006e-11
rplB											4.873395456395364e-41	15.0	-5.782108571285617	2.403226605557604e-40	-5.782108571285617	0.797303197396756	-7.252082507839623	4.104117339221193e-13	15.0	1.8100468363395677e-12
rplC											0.0011793033236985077	6.0	-9.65526438108032	0.0013091215003332229	-9.65526438108032	0.2352819383710329	-41.036997773514784	0.0	6.0	0.0
rplD											2.585335458748176e-11	4.0	-5.796542008394154	4.341138586017751e-11	-5.796542008394154	1.8758873109593466	-3.090026770014105	0.002001384557134785	4.0	0.0033079974954483785
rplE											1.6418506428300223e-56	3.0	-6.6505332501563394	1.259453805076876e-55	-6.6505332501563394	1.0718240642280743	-6.2048739826960695	5.474074885305506e-10	3.0	1.922889318810838e-09
rplF											1.1625321808553682e-26	3.0	-7.564271797890659	3.5189633467713084e-26	-7.564271797890659	0.3764546434046784	-20.093447990118893	8.420637274635738e-90	3.0	1.7575632451129244e-88
rplI											3.6004625487891247e-101	4.0	-5.2129856626460445	1.077138379179413e-99	-5.2129856626460445	0.3588094031135118	-14.528564796271187	7.987646636930473e-48	4.0	1.2577040099377367e-46
rplJ											9.440602843472564e-37	4.0	-5.774571329675593	4.063760696410852e-36	-5.774571329675593	1.6504854068093082	-3.4987109282225655	0.00046751314185063873	4.0	0.0008660331162248674
rplK											5.331664986922838e-44	6.0	-4.714618716494899	2.83146113950488e-43	-4.714618716494899	1.3508259424633051	-3.490174839178416	0.00048270463143331214	6.0	0.0008859456169967233
rplM											5.175225580768606e-61	4.0	-5.307010089839288	4.5987771868711125e-60	-5.307010089839288	0.7652341564259995	-6.935145334632606	4.058037517105473e-12	4.0	1.6517408941506403e-11
rplN											1.5061892628066947e-34	2.0	-4.491198092356206	6.034843140040217e-34	-4.491198092356206	1.5361560486391836	-2.9236600645714153	0.0034594231205131824	2.0	0.005480727715199614
rplO											1.7164571237247058e-20	7.0	-4.756387887329855	4.267369164938846e-20	-4.756387887329855	1.1578058861262908	-4.108104773282384	3.9891913990559006e-05	7.0	8.732437269884563e-05
rplQ											1.1353759058321144e-38	4.0	-4.449743505525685	5.133500632162834e-38	-4.449743505525685	1.7283014656601348	-2.5746338783703338	0.010034624354031478	4.0	0.014502536807960147
rplR											1.1586625643733827e-25	4.0	-4.3065869740657785	3.392821049021569e-25	-4.3065869740657785	1.3140176239444215	-3.277419492394824	0.0010476060067545474	4.0	0.0018256823127421483
