gene	gene_pval_positive	ngrna_lfc_positive	fdr_gene_positive	gene_lfc_positive	gene_pval_negative	ngrna_lfc_negative	fdr_gene_negative	gene_lfc_negative
ptsA	0.04679441236209734	30.0	0.17680405755011222	0.4879730551640055	2.1506322284752785e-06	28.0	5.070897236636369e-06	-1.3504804447845873
ptsG	0.9661382861251864	7.0	0.9994630414401307		0.00013579641447928012	25.0	0.0002872838949553674	-1.2944430278091783
ptsI	0.3707364112147473	3.0	0.7447165275198965		4.465426183940378e-21	14.0	2.2259897401248584e-20	-1.9034815353815664
ptsN					1.0136015322819941e-09	7.0	2.9545406366517697e-09	-1.0753838549191996
ptsP	8.507640326243618e-08	27.0	7.665033316464175e-06	0.6410030349493839	0.9504875055388677	5.0	0.9995334312006408	
purA	0.002544167507033681	9.0	0.020242362906592145	0.49087923025337477	1.5493454961157614e-16	21.0	6.359038900896612e-16	-2.162947378122897
purB	0.9423473948988003	4.0	0.9994630414401307		9.004983374634984e-80	23.0	3.252436267947708e-78	-3.0423284133891544
purC	0.2184802180085353	7.0	0.5221851138317901	0.4902290817389682	0.5476903260613952	6.0	0.7053399239682084	
purD	0.015734381296281387	26.0	0.08048661887206586	0.4574377181754666	7.258490398006255e-91	17.0	3.745192513153097e-89	-3.1704813512296184
purE	0.3414036561495268	8.0	0.710665850640855		0.8831706137574205	3.0	0.9995334312006408	
purF	0.007202302885778419	21.0	0.044976941061109076	0.6815252417397785	0.1362893742690417	8.0	0.2020439119294413	-0.43861937359014147
purH	0.0003945729639940667	21.0	0.004680906621485842	0.4470859839002159	6.091591739900333e-17	18.0	2.571933473180024e-16	-1.8762603927285704
purK	0.04721018992391463	9.0	0.17734491941582176	0.437074549069565	0.9250332042680136	9.0	0.9995334312006408	
purL	0.05518990062432259	48.0	0.198020757906196	0.41516026733315153	2.57141619674772e-24	28.0	1.4348646839436365e-23	-1.891044704765346
purM	0.07649217252340598	7.0	0.2461404448141259	0.5448873719286437	0.0005897706340779063	10.0	0.0011709938676619297	-0.7371522655333986
purN	2.2828367400984905e-07	4.0	1.6199839630189833e-05	0.44596865868046703	0.03388825580500635	4.0	0.055134332642624996	-3.1414780056280867
purR	0.4024769523078726	11.0	0.7889842013348201	0.3737016618069859	0.015098420556258544	11.0	0.02559130753840239	-0.8916089435867992
purT	0.3697897346863902	6.0	0.7431973915967975		0.06336973037018147	16.0	0.09934387887364651	-8.470671266527432
purU	0.982525596139452	4.0	0.9994630414401307		0.9442646190990427	7.0	0.9995334312006408	
putA	0.17663515433621305	54.0	0.4479577695739048	0.48999346580120356	6.97404313046196e-07	42.0	1.7231264525699855e-06	-0.9431472400175736
putP	0.055044884353219165	16.0	0.19800938583466762	0.39116238685151944	8.07715489148186e-16	15.0	3.189914153464953e-15	-4.44907980448914
puuA	0.4367755371305876	18.0	0.828890028097234	0.5340050937729888	9.441314611701465e-37	15.0	8.391575604539131e-36	-2.3568563229226025
puuB	0.0033627005434683143	14.0	0.025191209637537106	0.4149082209696512	0.9556953807414326	6.0	0.9995334312006408	
puuC	0.5166914343419808	24.0	0.9129228919134229	0.4930964311204643	1.712112580443791e-47	14.0	2.1594359625724385e-46	-2.5859155466843404
puuD	0.5885231770114705	4.0	0.9841499399639114		2.7765812813246896e-15	3.0	1.060707445259903e-14	-4.325857000690683
puuE	1.0481192351181878e-05	16.0	0.0002556755859166429	0.5530715064943265	1.492085788310515e-15	15.0	5.777833174422686e-15	-4.363008459720607
puuP	0.7804492042756923	16.0	0.9994630414401307		2.7306339166399633e-30	10.0	1.8999664712452845e-29	-2.973423183714879
puuR	0.02179487639328945	3.0	0.10209018998943248	0.5229342512813555	0.8617487682266934	5.0	0.9995334312006408	
pykA	0.5113826576336405	15.0	0.9092300869344991	0.3098448848445601	5.699769935988942e-72	20.0	1.5835794374604243e-70	-4.754570186877941
pykF	0.9656950071258686	5.0	0.9994630414401307		4.3881428207531485e-07	23.0	1.099249144189928e-06	-1.4912082931935635
pyrB	0.40668111530373807	7.0	0.7925276489626768		0.42157475343085127	12.0	0.5629971413044612	-3.7292590304282767
pyrC	0.34265230882273945	11.0	0.7109898784344243	0.42540661261668467	0.9628096948190359	7.0	0.9995334312006408	
pyrD	0.09704068120780811	16.0	0.289342840912204	0.4984816446377948	0.0005480132908267816	7.0	0.001090263797924288	-6.8722152962132785
pyrE	0.8329399585762418	6.0	0.9994630414401307		0.0027502262497650838	12.0	0.00507508076651959	-0.6096408167458714
pyrF	0.9607364245474842	7.0	0.9994630414401307		0.2959484991090756	4.0	0.41241788388648104	
pyrG	0.02672425121688401	7.0	0.1182593565753949	0.39520697022798557	1.1169894864967345e-34	20.0	9.342735220740055e-34	-4.233652593070659
pyrH	0.9676189733827713	5.0	0.9994630414401307		1.0169435052337788e-47	14.0	1.2949732520172446e-46	-3.794993297727989
pyrI	0.07266388147499607	8.0	0.23689508500239662	0.4587521254413033	0.002772557508046927	4.0	0.005109081686627991	-1.8091616281950753
pyrL	0.6198450376612326	2.0	0.9994630414401307					
qmcA	0.43685031713963884	8.0	0.828890028097234		0.0006647074894596688	9.0	0.0013145260605392055	-1.4983629030220746
qor	0.006663648837619577	12.0	0.04235866679679025	0.5402022513272569	0.8407865772818708	9.0	0.9894123765680618	
qseB	0.5218913903239657	7.0	0.9184255706906882					
qseC	0.013341586886078486	17.0	0.0706542925595174	0.38975095669733606	4.9734982072115716e-20	13.0	2.4038574668189264e-19	-1.6102568635550218
queA	0.68600825195659	13.0	0.9994630414401307		1.0268675238973373e-71	10.0	2.7943456660576174e-70	-2.724111620473667
queC	0.048630107160203086	10.0	0.1805930620801833	0.4583325957384916	0.0015793855330623453	6.0	0.0030182293039233755	-1.355112818837366
queD	0.9585439056105595	4.0	0.9994630414401307		0.9802468530176235	6.0	0.9995334312006408	
queE	0.03234598986968244	5.0	0.13502288605494178	0.3884338926039692	0.00013675898691431325	8.0	0.00028870534272612466	-2.10510260060884
queF	0.9926455204860142	10.0	0.9994630414401307		5.105073907781781e-07	4.0	1.2684464437534094e-06	-1.7610289011409748
queG	0.8812589472752741	12.0	0.9994630414401307		0.9585508631113321	6.0	0.9995334312006408	
racC					0.996230007924728	3.0	0.9995334312006408	
racR	0.9329346432879756	3.0	0.9994630414401307		5.9855725127142645e-43	5.0	6.551151403034098e-42	-4.379743406945051
radA	0.026401358825271472	16.0	0.11722924174634193	0.587923196134076	8.814656968540424e-07	17.0	2.1511444800989623e-06	-1.3571484029388274
radD	1.1872821077966847e-06	17.0	4.982754910462861e-05	0.49580948094368094	6.082068859550865e-08	15.0	1.6045192283529606e-07	-2.339049771472123
raiA	0.9154297589705445	2.0	0.9994630414401307		0.0038408983662965306	2.0	0.0069999491785762	-5.8795624960185995
ralA				0.5550141327161471				
ralR					0.9971404124017542	2.0	0.9995334312006408	
rapZ	0.9534428218850144	3.0	0.9994630414401307		0.001002701691326425	12.0	0.0019489891485518036	-0.8043027138009601
rarA	0.29514976794798076	7.0	0.6439181354393342	0.2595826850486548	6.634088210556642e-07	14.0	1.64321898133052e-06	-5.519198746132396
rarD	0.08224301841465495	9.0	0.2590754647880535	0.3550410976300771	7.381625446109727e-11	9.0	2.2699069580026274e-10	-0.9947370461768238
ratA	0.9769459926994869	3.0	0.9994630414401307		1.5111465063790195e-28	5.0	9.826162143770613e-28	-2.80742312470801
ratB	0.6106464227802987	2.0	0.9994630414401307					
ravA	0.7852097841839584	13.0	0.9994630414401307		1.1471280762285871e-09	12.0	3.3364127722226767e-09	-4.4424496563540545
rayT	0.6300998188551789	6.0	0.9994630414401307		0.37274940937642836	4.0	0.5035475700280686	
rbbA	0.004800320734130804	30.0	0.03298530250935304	0.38917111636252105	4.353703430611919e-33	28.0	3.411689098584054e-32	-2.635362131007697
rbfA	0.8064157636856968	2.0	0.9994630414401307		1.3362250896331972e-09	4.0	3.8778833317112435e-09	-4.033399685396958
rbn	0.5727878535910765	10.0	0.9662275025707343		0.7191821102813256	7.0	0.8880039585891067	
rbsA	0.08216579108871311	24.0	0.2590412622126392	0.3829232427463094	1.9842200639072671e-07	13.0	5.076179210498115e-07	-2.160178393525758
rbsB	0.48382383127596507	4.0	0.8856424004277992		1.800378880810291e-35	7.0	1.554764359351989e-34	-1.9806211267245029
rbsC	0.3461248713243683	15.0	0.717466860299223	0.3017243037150009	0.43034268943274656	6.0	0.5731651039612142	
rbsD	0.6858882853786069	4.0	0.9994630414401307		0.9939019165425124	3.0	0.9995334312006408	
rbsK	0.9767225536030173	11.0	0.9994630414401307		0.94494789855943	12.0	0.9995334312006408	
rbsR	0.6940439802993991	6.0	0.9994630414401307		0.976947239889654	8.0	0.9995334312006408	
rcdA	0.962158634617485	9.0	0.9994630414401307		0.19202921126184774	4.0	0.2773289917642025	
rclA	0.813190896159058	14.0	0.9994630414401307		5.2173037100875766e-82	6.0	1.99311035001711e-80	-5.125595011041636
rclC	0.022291549248028657	8.0	0.10345293307378817	0.3826127129914761				
rclR	0.9245811970537169	7.0	0.9994630414401307		0.9621990661510363	3.0	0.9995334312006408	
rcnA	0.17561205620426512	10.0	0.4464698578005265	0.22170180160529188	8.353807054894914e-08	9.0	2.1849687576759377e-07	-3.724100556563903
rcnB	0.8713710694745093	2.0	0.9994630414401307		1.0154353679344087e-79	3.0	3.63452677189496e-78	-5.29131676325549
rcsA	0.664809404487158	6.0	0.9994630414401307		3.72380235273186e-05	4.0	8.205583331893333e-05	-0.9022382478918418
rcsB	0.7193226531021513	8.0	0.9994630414401307		0.865436355552647	3.0	0.9995334312006408	
rcsC	0.2411363606461798	28.0	0.5595453124863494	0.30989078327270814	0.004263440847600358	15.0	0.007716925051260239	-3.615951694421648
rcsD	0.545709800499487	25.0	0.9403555635097122	0.5433605535949915	5.299537941258343e-15	21.0	2.0014319620360645e-14	-1.6022253059656701
rcsF	0.2138237258125506	2.0	0.514838989417881		0.8995462135073695	3.0	0.9995334312006408	
rdgB	0.9399946575250451	8.0	0.9994630414401307		0.5663911780177183	10.0	0.7265974007957361	
rdgC	0.0009406783871277389	11.0	0.009318446053196865	0.42794449537550894	1.188363322928217e-10	7.0	3.6151358973918886e-10	-3.8332681628887157
rdoA	0.5623384554306025	10.0	0.9550944262600704		1.3051642079853797e-15	8.0	5.100788853662369e-15	-3.2324579036184
recA	0.9842058845417054	5.0	0.9994630414401307		8.012856614207814e-42	26.0	8.355663865681797e-41	-1.8256354970392612
recB	0.9560371272146243	24.0	0.9994630414401307		5.458993256467848e-13	47.0	1.869705190340238e-12	-1.0468012342591657
recC	3.7679788145366265e-12	30.0	3.3335440036149096e-09	0.4159524291680413	3.2275980140754116e-08	39.0	8.670214273104537e-08	-1.1155617465676495
recD	9.133335616060691e-05	25.0	0.001437395520543745	0.45477042579721866	0.07520090792220376	10.0	0.11652621184669092	-0.9406583733424472
recE	0.29783962237239825	37.0	0.647614510372964	0.5451799664684901	4.04810437565283e-10	17.0	1.1993377095054956e-09	-1.8044771892404687
recF	0.17524541844346087	7.0	0.44617277768090524	0.5640879781630153	6.047326469392691e-05	9.0	0.0001308607192968255	-3.394030050596183
recG	0.0007541576384232198	35.0	0.0077910811979912354	0.499433858130972	0.0004915245196417279	15.0	0.0009798429084478598	-0.8445713328232194
recJ	0.22906242088098508	18.0	0.5394562093129976	0.4081844175703895	0.334868566665213	17.0	0.45999939651934496	-0.48299620895190765
recN	0.9728955743873046	23.0	0.9994630414401307		6.918711580666283e-07	13.0	1.7115841288908558e-06	-2.0645478422766788
recO	0.9251798056482792	7.0	0.9994630414401307		2.7842880475656615e-20	5.0	1.3539750811479037e-19	-4.008369406331566
recQ	0.08658685585787405	19.0	0.2693456354623007	0.4822525684692412	0.16398526640326866	12.0	0.23961510239800896	-1.3113314033327115
recR	0.914268355355263	8.0	0.9994630414401307		0.9323517529134121	5.0	0.9995334312006408	
recT	0.04508131593674478	6.0	0.17284123389107553	0.3576051644930835	0.9265990002910132	5.0	0.9995334312006408	
recX	0.8365626320714631	5.0	0.9994630414401307		0.1440611023721082	5.0	0.21285041269036292	-0.5665724858016059
relA	3.6417276959630663e-10	28.0	1.2921511997585318e-07	0.6014466135044677	7.97219776511349e-07	13.0	1.952746098692719e-06	-2.222586737050828
relB	0.985048498570235	2.0	0.9994630414401307					
relE	0.9448032025441514	3.0	0.9994630414401307					
rem	0.5233142100779531	2.0	0.9192463107027066					
rep	0.002972810757672473	21.0	0.02288536565521827	0.4419271876581103	4.406150900550367e-06	20.0	1.023721492858866e-05	-3.013236862257987
rfaD	0.38972594622683526	6.0	0.7748855670521335		3.1112463784744465e-57	19.0	5.215604161045982e-56	-4.258679086404955
rfaE	0.9759829109345188	4.0	0.9994630414401307		1.1043099162184585e-180	32.0	2.3091701563873344e-178	-4.198977576617393
rfaH	0.803071815409676	3.0	0.9994630414401307		7.606032924863324e-08	5.0	1.9920084911326296e-07	-2.034908757959724
rfbA	0.6773166809392538	10.0	0.9994630414401307		0.4663887398052151	3.0	0.6125495746268165	
rfbB	0.5100649265326498	17.0	0.9082041096062647	0.4314817221715014	0.003544032090130963	4.0	0.006470790208681211	-6.142697324974637
rfbC	0.9175403008724082	4.0	0.9994630414401307					
rfbD	0.015427171980282608	12.0	0.07933103061797499	0.3888207273815098	0.7922126467888324	5.0	0.9520450228953512	
rfbX	0.898438063370078	8.0	0.9994630414401307		0.5250890856584627	4.0	0.6799800969103886	
rfe	0.30513604784976006	15.0	0.6596870617710261	0.41402016659114516	0.04770718841613248	15.0	0.07630461335639868	-4.78460938101551
rffC	0.49052010799478796	8.0	0.8911766242627752		1.6661652298141715e-17	4.0	7.133269890141921e-17	-2.067944711267803
rffG	0.25854283520495874	12.0	0.5890792094599848	0.5391354007240442	0.0722603114697596	10.0	0.11227618985895772	-0.958526529628149
rffH	0.03960760750425974	11.0	0.15630787875543556	0.5892939282157366	0.550336976449155	9.0	0.7080598469664808	
rffM	0.9381087958972066	6.0	0.9994630414401307		0.9354657085395143	2.0	0.9995334312006408	
rffT	0.9278145323013713	6.0	0.9994630414401307		5.372388834889738e-32	15.0	3.952685340929061e-31	-5.994225480411899
rhaA	0.020590613380933237	17.0	0.09764904498880003	0.43980132148579004	0.1311374680440173	9.0	0.19484261800257321	-0.8288272081851761
rhaB	0.04077145215189333	13.0	0.16009152691030148	0.5288772486090975	1.753344920659817e-10	12.0	5.277302552864737e-10	-2.013783485806425
rhaD	0.0005213971110229804	7.0	0.005814322640921978	0.3791229769751688	1.6980920374317417e-23	11.0	9.216556919011353e-23	-3.048401911518394
rhaM	0.7404751800252982	5.0	0.9994630414401307					
rhaR	0.11126083715408686	5.0	0.3195371945639448	0.5687245409457072	1.441538261862311e-12	8.0	4.833106763188996e-12	-4.4392688274173615
rhaS	0.04599457524413135	11.0	0.1752686008457738	0.32742179258294135	0.2458534887617263	12.0	0.348723995305369	-0.852665609642772
rhaT	0.02154509342957739	11.0	0.10131385500679584	0.35920202452072014	0.048414699034513994	7.0	0.07734282238203623	-1.7213422817328274
rhlB	0.0025003524769789697	14.0	0.020038759173817082	0.3895188971541715	2.385043494605281e-05	15.0	5.293730616797085e-05	-1.3666004227450037
rhlE	1.1258002632752341e-06	22.0	4.92987873631587e-05	0.6171052347800902	3.149261505689581e-33	13.0	2.47762692318905e-32	-2.3514907454080483
rho	0.018497555990282653	9.0	0.08990779704865902	0.6136996380085374	5.647724730285482e-31	14.0	4.0140268968558536e-30	-1.6263727707289786
rhsA	1.1646550527023118e-08	123.0	1.4942493115811593e-06	0.43765569750693134	7.633792586701662e-31	143.0	5.387044040313624e-30	-1.899050047994382
rhsB	1.2782799351665595e-08	135.0	1.51185654150154e-06	0.43414569880951365	7.95409157635348e-31	149.0	5.6031216015695704e-30	-1.782453199884335
rhsC	1.0794363907694005e-08	114.0	1.4527724941975758e-06	0.43440261933052016	2.1938103088741042e-39	129.0	2.110413645800682e-38	-1.7294226623146896
rhsD	2.4164218366172218e-06	87.0	8.346278255147803e-05	0.45180062557722933	2.360078642823126e-30	72.0	1.6508085295662467e-29	-2.431053114448596
rhtA	0.7034107704150463	12.0	0.9994630414401307		7.418940063378206e-14	8.0	2.667461436362137e-13	-1.754914671193939
rhtB	0.9931574558816069	6.0	0.9994630414401307		0.007941222353582347	6.0	0.01394804439026643	-1.5881783353167815
rhtC	0.49396165706369055	8.0	0.8939765403122418		0.02221361131665323	7.0	0.03703511446120993	-0.8196722657477543
ribA	0.5510781231112507	2.0	0.9462367004183925		2.5271403804511118e-24	14.0	1.4141308072580656e-23	-4.178224964796559
ribB	0.9277196950374164	6.0	0.9994630414401307		3.4083942328175913e-35	4.0	2.9247408827179894e-34	-2.0089628354916456
ribC	0.1770314356864364	2.0	0.44867122953516964		3.416025796222111e-67	11.0	8.175825595415932e-66	-2.8991744887400346
ribD	0.8061083038110433	8.0	0.9994630414401307		1.6040460658455758e-80	22.0	5.900810203337474e-79	-3.127738582723932
ribE					6.02163134605501e-21	9.0	2.9867592182118046e-20	-4.3691592958358845
ribF					8.972147537714711e-67	15.0	2.1218060813893185e-65	-4.921726023399911
ridA	0.8766852692633786	4.0	0.9994630414401307		0.9484887956030834	2.0	0.9995334312006408	
rihA	0.6804066933157009	11.0	0.9994630414401307		6.979488596997057e-05	11.0	0.00015045853606006135	-0.9562087634459904
rihB	0.9173580944662402	8.0	0.9994630414401307		0.24358205962136054	10.0	0.3457838640048447	-3.965956733068365
rihC	0.06333876555191728	11.0	0.21799929625144018	0.3957387806666065	1.6481185043674822e-09	8.0	4.751795949094344e-09	-1.768920715265154
rimI					1.2364833322232938e-14	6.0	4.5613261642740446e-14	-1.459722242289339
rimJ	0.8792302428601969	6.0	0.9994630414401307		0.3787638192671301	4.0	0.5106306935691578	
rimK	0.8244309150255724	10.0	0.9994630414401307		2.5875231848271196e-07	9.0	6.589890777768042e-07	-5.054627720885265
rimL	0.8161655363365145	3.0	0.9994630414401307		0.5727442789933848	3.0	0.7340364582066831	
rimM	0.0019299095171583442	2.0	0.016339342397980513	0.6174916441863845	6.207649699814346e-35	11.0	5.236304088611974e-34	-5.884145753997726
rimO	0.6306591578584338	12.0	0.9994630414401307		0.12273191794984131	14.0	0.1832446110540096	-7.914194129383017
rimP					2.7932212669106684e-12	5.0	9.217166190561532e-12	-5.0849934935191925
rlmA	0.4340196632286131	7.0	0.8255257044743065		0.38201840773057094	4.0	0.5146690857624816	
rlmB	0.20610803556511403	8.0	0.5026939191224319	0.4931259305961911	0.04213677514440258	7.0	0.06774965910510379	-0.4775696057255106
rlmC	0.9855877047357612	12.0	0.9994630414401307		0.9166966776762088	8.0	0.9995334312006408	
rlmD	0.0039019462141108613	16.0	0.02841286580909457	0.6297524475414313	0.27808787812448393	8.0	0.39026603312913266	-0.8469868825602209
rlmE	0.7817165396954284	3.0	0.9994630414401307		3.435830013962719e-73	13.0	9.75039474676706e-72	-4.563285304587685
