gene	gene_pval_positive	ngrna_lfc_positive	gene_lfc_positive	fdr_gene_positive_rra	mean_log2FC_positive	SEM_positive	z_positive	pval_gene_positive	ngrna_tested_positive	fdr_gene_positive_wald	gene_pval_negative	ngrna_lfc_negative	gene_lfc_negative	fdr_gene_negative_rra	mean_log2FC_negative	SEM_negative	z_negative	pval_gene_negative	ngrna_tested_negative	fdr_gene_negative_wald
nrdF	1.0694009657429568e-06	2.0	0.43598450569967256	8.511616729188318e-06	0.43598450569967256	0.11479610101036312	3.7979034293186875	0.00014592515113516247	2.0	0.00016025886311569684										
nrfD	0.04130724604585475	3.0	0.34451661528278915	0.04301724846948651	0.34451661528278915	0.043518630184966635	7.916531697309748	2.442274971663135e-15	3.0	4.1919645036009035e-15	4.399339071479047e-80	3.0	-2.1254508524623144	7.311864475282304e-79	-2.1254508524623144	1.1434324650155345	-1.8588337461919435	0.06305070752438584	3.0	0.07392293925948568
nrfE	0.0001569232926802559	5.0	0.4427468928177574	0.0005037769636638659	0.4427468928177574	0.07797933232550996	5.677746649196665	1.3648065213172451e-08	5.0	1.855860219020916e-08	1.7335171838989437e-10	2.0	-1.64464987390924	2.793234600627113e-10	-1.64464987390924	0.057243455923016495	-28.730792845928747	1.5741326649269737e-181	2.0	5.766465578661057e-180
ompF	7.764526130530672e-13	2.0	0.8027167506086524	1.2500887070154382e-10	0.8027167506086524	0.026543048693790757	30.24207052735554	6.633104916037806e-201	2.0	7.520633038606245e-200										
ompG	0.0012789343832713387	2.0	0.4202559880750669	0.0026672077164078436	0.4202559880750669	0.030875538581756984	13.6112925435211	3.4312127785332554e-42	2.0	1.2009244724866395e-41										
opgB	0.003617809697804981	2.0	0.4640086440117973	0.006222941894728652	0.4640086440117973	0.001980976193112466	234.2323171904238	0.0	2.0	0.0	6.671467867293471e-15	3.0	-3.6284914576666054	1.2904401747620452e-14	-3.6284914576666054	1.8510760854241572	-1.9602065448515422	0.049971653830157024	3.0	0.060362798536427904
opgD	4.064113507998758e-05	3.0	0.45546681264002337	0.0001644025816049749	0.45546681264002337	0.0479738892905718	9.494056441438765	2.222146556262127e-21	3.0	4.563336678038297e-21	3.1805021133412465e-44	3.0	-1.7408003489879518	1.7041794905813543e-43	-1.7408003489879518	0.9889737952688452	-1.7602087712695442	0.07837241534049755	3.0	0.08949013074821444
opgH	9.229421902760074e-06	4.0	0.40165237097903467	4.58622508130979e-05	0.40165237097903467	0.055897643538919635	7.185497376099186	6.696296122102824e-13	4.0	1.0426534580837085e-12	0.0020096270752206027	5.0	-1.065180051702918	0.0021875564584723966	-1.065180051702918	0.16312229688132798	-6.529947604145374	6.579270352523623e-11	5.0	2.5073864719277926e-10
oppA	0.00367823346002993	4.0	0.4270187515054242	0.006313385789603611	0.4270187515054242	0.028409049411756197	15.031082008985342	4.594394045822954e-51	4.0	1.9163146149676052e-50	1.8223510422291783e-06	2.0	-5.280361402084927	2.403468126966477e-06	-5.280361402084927	1.9877752273611982	-2.656417752571898	0.00789757130384936	2.0	0.011658010271718422
oppD	0.0001215844882713432	2.0	0.4129742657948826	0.00040952097513987984	0.4129742657948826	0.07692093373551538	5.368815038242406	7.925564950004206e-08	2.0	1.0442029107616016e-07										
osmY	0.0012466463245530783	2.0	0.5371841439840521	0.0026202357474287936	0.5371841439840521	0.1759276982539909	3.0534370046068977	0.002262362159452316	2.0	0.0023651968030637847										
otsA	0.0012548313901008907	4.0	0.4141875848755944	0.002630571013102128	0.4141875848755944	0.06140339547298684	6.745353114190691	1.5265530167156232e-11	4.0	2.2841546067956816e-11	7.507746556525447e-47	2.0	-1.6788035582877106	4.447658438601709e-46	-1.6788035582877106	0.8467934794385645	-1.9825419054959892	0.047418622080849265	2.0	0.057472266465310215
oxyR	1.9206507861821647e-05	4.0	0.4545595576612078	8.834993616437958e-05	0.4545595576612078	0.04461805967596481	10.187793036326799	2.2480971902297475e-24	4.0	5.1706235375284196e-24	5.66718075667902e-51	2.0	-5.4247717136505464	3.7262232447761327e-50	-5.4247717136505464	2.4264109832825325	-2.2357184133380934	0.02537022210568795	2.0	0.0328568172292279
paaD	0.016777434146970225	2.0	0.4693717329098227	0.020337086097343037	0.4693717329098227	0.016642031252757285	28.203992997072174	5.224048463134365e-175	2.0	5.39148591387585e-174	0.0003872214974383503	2.0	-2.2782529154809055	0.00044412944913855515	-2.2782529154809055	0.3537841705474487	-6.439668886133365	1.1973441929268983e-10	2.0	4.4222897660571656e-10
paaF	5.5063824303749625e-05	2.0	0.40928949392795544	0.0002081050636831852	0.40928949392795544	0.008381811013266766	48.83067552825163	0.0	2.0	0.0										
paaH	1.0485899058030333e-07	3.0	0.4863655580995802	1.722683416676412e-06	0.4863655580995802	0.06697914522564977	7.261447670928559	3.8296916235016025e-13	3.0	6.092691219207095e-13	4.3248677554089245e-06	2.0	-1.6796384458284082	5.601109394631327e-06	-1.6796384458284082	0.3492198941785503	-4.809687173691304	1.5116668622319061e-06	2.0	3.881891298578357e-06
paaY	0.023263719548753992	2.0	0.41005299651083577	0.026554874066204787	0.41005299651083577	0.049154295111154704	8.342160040817703	7.294563738796392e-17	2.0	1.3285347985816958e-16										
paaZ	0.004418706129255237	3.0	0.4069274421812887	0.007229793565143224	0.4069274421812887	0.060989485852975284	6.67209169728453	2.5218290730126574e-11	3.0	3.724903493165485e-11										
panF	0.0024762604043494073	2.0	0.38545574422459983	0.00469032853059123	0.38545574422459983	0.004133407318703847	93.25375277689085	0.0	2.0	0.0	1.4653262623883391e-21	4.0	-0.9213141002033938	3.752154980010084e-21	-0.9213141002033938	0.24733593106814009	-3.724950500417084	0.00019535355102501126	4.0	0.00038661480054012705
paoC	0.012386463341642505	4.0	0.4245007098554009	0.015928279536776703	0.4245007098554009	0.05879492460712761	7.220023032463237	5.197876972878459e-13	4.0	8.220610929601492e-13	2.645954247398507e-09	5.0	-1.219934487084087	4.049009270315704e-09	-1.219934487084087	0.24255749349645594	-5.029465259962837	4.918496019196764e-07	5.0	1.3376818718876049e-06
paoD	3.3919435969085694e-05	3.0	0.37047189094363947	0.0001444716717201798	0.37047189094363947	0.052818281971094824	7.014084463148249	2.3145954545525966e-12	3.0	3.5490463636473145e-12										
parE	9.075628077730601e-05	5.0	0.5101413999337762	0.00031903408744860846	0.5101413999337762	0.0897658088975887	5.683025711000747	1.3233236537054827e-08	5.0	1.8055517648015483e-08	8.689064204275776e-130	14.0	-3.866657246880488	5.03124846666936e-128	-3.866657246880488	0.41674395614030796	-9.278256324798805	1.7227465375391665e-20	14.0	1.136886042236325e-19
patA	0.02739199401645619	3.0	0.4644578269922747	0.030330887459762357	0.4644578269922747	0.1285516345314974	3.6130060009347793	0.00030266769614553955	3.0	0.00032660522171200986	3.649402343432203e-10	4.0	-1.9596975820153433	5.812490866424849e-10	-1.9596975820153433	0.5270470832090581	-3.718259040697529	0.0002006005112854104	4.0	0.0003961253220652494
patD	0.005545187420203926	2.0	0.3568691092972185	0.008502353985202373	0.3568691092972185	0.028579230334327962	12.487009101451026	8.78961933629847e-36	2.0	2.807795065762011e-35										
pbpC	0.0026073768253534616	2.0	0.4242569085111454	0.004803062573019535	0.4242569085111454	0.0058975679437909545	71.93760420476534	0.0	2.0	0.0	2.788113888506639e-35	8.0	-1.7858404430745407	1.1504975700849235e-34	-1.7858404430745407	0.6906056745477968	-2.585904675984447	0.009712378685707707	8.0	0.014070798822312618
pck	0.00201501725332608	3.0	0.4253777727913122	0.003965987503490206	0.4253777727913122	0.04829627943846138	8.807671682729188	1.2777202252909849e-18	3.0	2.4489637651410544e-18	1.1453860324214599e-07	3.0	-4.128486811095251	1.6074807882693672e-07	-4.128486811095251	2.655808788483227	-1.5545120676602222	0.12006232039697913	3.0	0.1305341399833904
pdxA	2.6891381871190387e-05	3.0	0.621964660126329	0.00011701385084490953	0.621964660126329	0.14453156584688848	4.303313649733899	1.682623795091272e-05	3.0	1.9573875072954823e-05										
pflB	0.0011045471960707848	2.0	0.34988816620002106	0.002422780634433193	0.34988816620002106	0.01709671014973271	20.46523355287106	4.395709915539292e-93	2.0	2.8536665177492987e-92	3.478265504949395e-21	3.0	-2.7604361790028515	8.856009335296687e-21	-2.7604361790028515	0.7269822446774481	-3.797116365926679	0.00014638908052129446	3.0	0.0002949140286596224
pgaB	5.94211347745177e-05	2.0	0.3999456864708328	0.00022248378369063603	0.3999456864708328	0.004362526583854831	91.67753566270108	0.0	2.0	0.0										
pgl	0.0006086769048773143	3.0	0.5540135923615618	0.0014984247964105139	0.5540135923615618	0.0994739807674883	5.569432208172305	2.555708017624913e-08	3.0	3.428908256980092e-08	8.979156832517305e-09	4.0	-1.508762607160072	1.344252419880614e-08	-1.508762607160072	0.23182618524471246	-6.508163025533303	7.60753340650189e-11	4.0	2.8809119123778253e-10
pgm	0.035500819242587654	2.0	0.38558851102968694	0.03760284143458298	0.38558851102968694	0.07225439126395414	5.336540856334737	9.47365327754857e-08	2.0	1.2440931302490373e-07	8.409606210851947e-13	7.0	-2.171107601874612	1.4960597768562184e-12	-2.171107601874612	0.6014332362393373	-3.6098896287311777	0.0003063273212432556	7.0	0.0005874546384953458
pgpA	0.0037424519974223573	2.0	0.4224183679567117	0.006396335154830143	0.4224183679567117	0.07877515487808204	5.362329894628275	8.215532234649774e-08	2.0	1.0806378184465797e-07										
pheP	0.001011454352048115	3.0	0.5261986439912119	0.0022430323785089055	0.5261986439912119	0.09417021357618907	5.587739732218905	2.3004406740688823e-08	3.0	3.101934242253686e-08										
phnD	0.00025259595435062646	6.0	0.4316828085788837	0.0007448342243672319	0.4316828085788837	0.039929109709855956	10.811230496139228	3.045571010516527e-27	6.0	7.637646926684748e-27	3.023505316045244e-19	4.0	-3.2135333592365765	7.085107104831871e-19	-3.2135333592365765	1.4576921917100107	-2.2045349337206765	0.027486745968230815	4.0	0.035223655396181074
phnE_1	0.01027102824011966	2.0	0.4639025381210479	0.01389609703075013	0.4639025381210479	0.1099965216968421	4.217429160165581	2.4710341212744442e-05	2.0	2.849831615509925e-05	4.355327569032283e-09	2.0	-2.0654943523826503	6.614054980044795e-09	-2.0654943523826503	0.9879217416557597	-2.090746933983734	0.03655075531474924	2.0	0.04565664981905002
phnH	0.008321386064480388	2.0	0.41734410054738424	0.011812620084841397	0.41734410054738424	0.0067533915691316	61.797705090132865	0.0	2.0	0.0										
phnI	0.008563338481308271	3.0	0.3536936697189928	0.012009659342554883	0.3536936697189928	0.0668453790604823	5.291220944367263	1.2150247321183163e-07	3.0	1.5878164112909814e-07										
phnJ	4.4105760931631946e-05	2.0	0.38922210576154875	0.00017490215541854048	0.38922210576154875	0.17213873024291043	2.261095485091037	0.02375334490782005	2.0	0.02387196335929481										
phnM	0.00508342655791225	2.0	0.362410173447884	0.007961397624745839	0.362410173447884	0.04117672146270224	8.801336302992315	1.3519653979803392e-18	2.0	2.578986126479083e-18	1.8999209499755007e-09	4.0	-1.9488549935158548	2.927346013052381e-09	-1.9488549935158548	0.5934454483942609	-3.2839665360801873	0.0010235707535058973	4.0	0.0017890063315901517
phnN	0.034958809850672255	2.0	0.6057440830111154	0.03710558427244609	0.6057440830111154	0.1619432978942799	3.7404702194379067	0.00018367630911515545	2.0	0.00020062337698466775										
phnP	0.005361695738138615	3.0	0.542094317918608	0.00827122191510243	0.542094317918608	0.11399022426475652	4.755621119399908	1.978372038291657e-06	3.0	2.391275511748925e-06	2.7969762490968375e-28	3.0	-2.045377264960893	8.808021696717234e-28	-2.045377264960893	0.7963319287989038	-2.568498374849677	0.010214019107945737	3.0	0.0147034366073312
phoE	0.005678055621520208	2.0	0.3955791400489217	0.00860886317624018	0.3955791400489217	0.08313228605085873	4.758429712938653	1.9510480571335832e-06	2.0	2.361795016530127e-06										
phoR	0.013479441826024691	3.0	0.3715617776081855	0.016967579020430685	0.3715617776081855	0.00026862173460177056	1383.2156141759067	0.0	3.0	0.0	1.7946978796210478e-60	2.0	-4.296443938079091	1.5714549726437955e-59	-4.296443938079091	1.322695946676579	-3.2482476028405354	0.0011611817664639835	2.0	0.00201189311853557
php	0.000583269408045401	2.0	0.44464573289539433	0.001453659051010984	0.44464573289539433	0.04670342750415601	9.520623146038405	1.7214367856505482e-21	2.0	3.580766440435895e-21										
pldA	0.005678641424327374	2.0	0.5302868998537263	0.00860886317624018	0.5302868998537263	0.1644139543655757	3.225315648540569	0.0012583384760181053	2.0	0.0013224053174863898	2.4800689880578744e-25	2.0	-5.83335679139136	7.122758133702215e-25	-5.83335679139136	0.7700326424428732	-7.575466895644131	3.578383519651128e-14	2.0	1.699258840680893e-13
pldB	0.009389671103885236	2.0	0.3392121953225158	0.013017091551224033	0.3392121953225158	0.01900186331096212	17.851522757077472	2.8126169057308787e-71	2.0	1.5723309785509426e-70										
plsB	8.785923815546499e-07	2.0	0.5372900461623327	7.217008848484624e-06	0.5372900461623327	0.03754172243869707	14.311811266509912	1.8464095262940387e-46	2.0	7.180481491143485e-46	2.0776057292953625e-45	23.0	-5.102395735982684	1.1690602771426884e-44	-5.102395735982684	0.5044895501942183	-10.113977056647387	4.78994460492167e-24	23.0	3.7876434210724216e-23
plsX	2.1072216853766187e-09	3.0	0.4759541977659831	9.739651491812698e-08	0.4759541977659831	0.10233225209472871	4.651067361689583	3.3022143434858394e-06	3.0	3.938196365194223e-06	6.379879833231866e-08	2.0	-5.438797111722421	9.132284131300797e-08	-5.438797111722421	1.120607173007764	-4.853437710133896	1.2133946625905774e-06	2.0	3.142919797041972e-06
pncC	5.07886081923441e-05	2.0	0.39627478160182317	0.00019468966473731904	0.39627478160182317	0.026936199254001727	14.711607152332427	5.430225750398464e-49	2.0	2.2302712903422263e-48										
pntB	0.003210750841285423	2.0	0.5287798341310156	0.005668101814111328	0.5287798341310156	0.07468600257141991	7.080039310249063	1.441135756032526e-12	2.0	2.2181917468569476e-12										
polB	0.0012163039442206534	5.0	0.45110801570097125	0.0025951604367805245	0.45110801570097125	0.05307260027019509	8.499828789325552	1.898705293544721e-17	5.0	3.521792076736176e-17	0.0002183391427411428	2.0	-1.1992384676506482	0.0002551554435028329	-1.1992384676506482	0.5311430507405047	-2.2578445975687784	0.02395534968429547	2.0	0.03127262013331663
potI	0.032033835744953845	3.0	0.4356818773044089	0.03452106797146967	0.4356818773044089	0.06755792448209204	6.449012172064249	1.1258152210309567e-10	3.0	1.6477840962362186e-10	1.7581049799150134e-13	3.0	-1.1837417346715389	3.216919917377624e-13	-1.1837417346715389	0.32327970424188224	-3.661664246592627	0.0002505821288183454	3.0	0.0004878469861485141
ppc	0.018779551886365743	2.0	0.3857439359086443	0.022199029762884615	0.3857439359086443	0.029066956473187383	13.270874653301634	3.4157050741022277e-40	2.0	1.1700606743201248e-39	1.384373271293378e-20	5.0	-2.3361663367488648	3.456119641128809e-20	-2.3361663367488648	0.9506822869885002	-2.4573575933019605	0.01399632896266169	5.0	0.019460426404320476
ppsA	0.0001636638763166142	2.0	0.43916723358224785	0.0005200175747703467	0.43916723358224785	0.017897245466536843	24.53825838190438	5.772333388541047e-133	2.0	4.555616056642689e-132	5.030928967352702e-28	4.0	-0.9280620922676803	1.5732608878742336e-27	-0.9280620922676803	0.40314047130416003	-2.3020811809476682	0.02133059449052309	4.0	0.02821548792224683
prc	0.009402563824506638	7.0	0.5066136501733627	0.013017091551224033	0.5066136501733627	0.050182869273542346	10.09535041553437	5.7923825792402106e-24	7.0	1.3097943753619014e-23	1.5510051326062165e-07	2.0	-1.9296310509055645	2.1581815604869446e-07	-1.9296310509055645	0.9304955618482469	-2.0737670656620124	0.038100949244549064	2.0	0.047428019343942834
preA	0.04030709140294545	2.0	0.37349803583295965	0.04208457662694045	0.37349803583295965	0.03629179290550033	10.29152890862972	7.694477392797834e-25	2.0	1.790189104393716e-24	0.03919719446648943	2.0	-0.3139891924708357	0.039394716723039486	-0.3139891924708357	0.013999477361460011	-22.42863675291444	2.0687901936361227e-111	2.0	5.304969139395486e-110
priA	0.00032208136650582883	7.0	0.49144246912864437	0.000906557692437735	0.49144246912864437	0.03268517275232176	15.035639335690378	4.288874808722218e-51	7.0	1.798200115115305e-50	1.6646841955621102e-99	22.0	-2.8428143660525462	4.743028779419028e-98	-2.8428143660525462	0.24188022870005854	-11.75298362057427	6.816864725194979e-32	22.0	7.283495346264874e-31
proA	0.00014695573495612495	3.0	0.40349044435812553	0.0004770135751600024	0.40349044435812553	0.08558589184086232	4.714450427278041	2.4236399842598584e-06	3.0	2.903318731144622e-06										
proP	4.5444294873015345e-07	2.0	0.7056315668342031	4.469003167238357e-06	0.7056315668342031	0.14845402606676117	4.7531992599303035	2.002228425296981e-06	2.0	2.416482582254977e-06	3.41425870393574e-34	2.0	-4.034210968057771	1.3439899942027747e-33	-4.034210968057771	1.1226833226505155	-3.593365009229407	0.00032643479989112075	2.0	0.0006226891241281209
proQ	5.826830583977091e-06	5.0	0.631803355366271	3.085920144803657e-05	0.631803355366271	0.047457129641306196	13.313138829541765	1.9415052317829e-40	5.0	6.679109878569377e-40										
prpC	0.04308712311597492	2.0	0.3517055098552639	0.04443605989879462	0.3517055098552639	0.05941327144547942	5.919645582519495	3.226361339723188e-09	2.0	4.50124935611294e-09	1.0731385927989162e-28	4.0	-1.877643765830619	3.4521214589140764e-28	-1.877643765830619	0.5924730386416985	-3.169163224938131	0.001528785135973346	4.0	0.0025912835874146896
prpD	0.000985751219234332	3.0	0.42429434074049044	0.0022042492541212147	0.42429434074049044	0.05182838838126429	8.186523910781505	2.6887926581973345e-16	3.0	4.778097328584667e-16										
prpE	1.6919137398634248e-06	6.0	0.4221361844672818	1.1843396179043974e-05	0.4221361844672818	0.03217892989718639	13.118403434049306	2.583197880658747e-39	6.0	8.70072926330666e-39										
prpR	0.00047739358117701407	4.0	0.4346730617156186	0.001239683331766117	0.4346730617156186	0.048333477598663264	8.993208916704146	2.401152377641579e-19	4.0	4.668907400969738e-19	4.3082230912568996e-68	4.0	-1.0699216443687718	5.087671347898773e-67	-1.0699216443687718	0.5876340290684186	-1.8207278534650693	0.06864823599396752	4.0	0.0796532537874413
pstA	0.03897664021013709	2.0	0.534708963856027	0.04080129436821893	0.534708963856027	0.22438962373562163	2.382948707494724	0.017174587144244018	2.0	0.01736877217476939	1.878470197762912e-30	9.0	-2.10560611796655	6.447139588880358e-30	-2.10560611796655	0.324032650758306	-6.498129472566976	8.13248028320857e-11	9.0	3.0667651488149966e-10
ptrB	0.046672155711188996	2.0	0.46904467408142697	0.04714063406211687	0.46904467408142697	0.09441871691802689	4.967708621677686	6.774865678767402e-07	2.0	8.390410571396553e-07										
ptsA	0.004781001632188811	3.0	0.4879730551640055	0.00757619353132282	0.4879730551640055	0.06064107959379517	8.046905801029558	8.491348798468333e-16	3.0	1.4859860397319583e-15	4.608501526131256e-07	6.0	-1.3504804447845873	6.257382934497431e-07	-1.3504804447845873	0.42946547346229136	-3.144561153885551	0.0016633614200509757	6.0	0.002769697355279686
ptsP	2.5207823943448305e-08	8.0	0.6410030349493839	6.149181295295723e-07	0.6410030349493839	0.03924953932980751	16.33147919426874	5.893786301683472e-60	8.0	2.7111416987743973e-59										
purA	0.0005659307787255544	2.0	0.49087923025337477	0.0014236696152314728	0.49087923025337477	0.012614010757243332	38.91539651426868	0.0	2.0	0.0	8.115619265368274e-17	11.0	-2.162947378122897	1.7260114432862622e-16	-2.162947378122897	0.38320316786162073	-5.644388041447411	1.6576981191895808e-08	11.0	5.200016846206071e-08
purD	0.002436945914289889	4.0	0.4574377181754666	0.004626748728781511	0.4574377181754666	0.06600611872777445	6.930232029882756	4.2015092020937495e-12	4.0	6.39360095970788e-12	1.2809100702363978e-91	3.0	-3.1704813512296184	3.0253073369399133e-90	-3.1704813512296184	1.3283180010491262	-2.386839106844538	0.016993926708925345	3.0	0.02298726333272117
purH	9.396006842596189e-05	5.0	0.4470859839002159	0.00032886023949086664	0.4470859839002159	0.03283481934900811	13.616215735742177	3.207631510075134e-42	5.0	1.1275735221006475e-41	1.6921088166389813e-17	5.0	-1.8762603927285704	3.7222246640526614e-17	-1.8762603927285704	0.6522187463211476	-2.8767348428907527	0.004018130793832594	5.0	0.006277236531705402
purL	0.003541920344548897	3.0	0.4151602673331514	0.006105451557520047	0.4151602673331514	0.05786408739328304	7.174748380829798	7.244029281554369e-13	3.0	1.1257613072685845e-12	8.2652663466891e-25	9.0	-1.891044704765346	2.3437840588162615e-24	-1.891044704765346	0.3583568219824465	-5.276988154722433	1.31324371513543e-07	9.0	3.777680238250155e-07
putA	0.014293593329304185	4.0	0.4899934658012035	0.017702065584753644	0.4899934658012035	0.033652068379881134	14.560575007453204	5.0035162686308655e-48	4.0	2.034257876892852e-47	1.162340859502676e-07	7.0	-0.9431472400175736	1.6300014396932058e-07	-0.9431472400175736	0.16474278255324173	-5.724968495738296	1.034529369397952e-08	7.0	3.292518117144191e-08
putP	0.010559697506401669	3.0	0.3911623868515195	0.014161256409695807	0.3911623868515195	0.06886405203401592	5.680211595133871	1.345282115897814e-08	3.0	1.832406266155229e-08	1.6154309782963726e-16	3.0	-4.449079804489141	3.3796021049440426e-16	-4.449079804489141	2.5039041703796974	-1.776857060713499	0.07559176077174888	3.0	0.08670109302574391
puuA	0.044561559888203324	4.0	0.5340050937729888	0.04540766545570086	0.5340050937729888	0.12769039699357465	4.182030178822765	2.8891760804587297e-05	4.0	3.3083737478937085e-05	1.888262922340293e-37	3.0	-2.3568563229226025	8.246793054989845e-37	-2.3568563229226025	1.162926337963164	-2.0266600265074195	0.04269719315714692	3.0	0.052422340435758365
puuB	0.0004810795480872322	2.0	0.4149082209696512	0.0012452380585537682	0.4149082209696512	0.08317962694371822	4.9880990840508375	6.097629492623247e-07	2.0	7.563315472360114e-07										
puuC	0.046777938356955616	2.0	0.4930964311204643	0.047188271149560486	0.4930964311204643	0.06837962089510471	7.211160645024357	5.547695792705258e-13	2.0	8.722451392827603e-13	2.4458751149197013e-48	2.0	-2.5859155466843404	1.5035430929044053e-47	-2.5859155466843404	1.3290152979387482	-1.9457379841262898	0.051686221445475584	2.0	0.06218282003661439
puuE	1.9652319337908628e-06	3.0	0.5530715064943265	1.3074476914889623e-05	0.5530715064943265	0.04299815390436481	12.86268028447108	7.300074522865601e-38	3.0	2.39859591465584e-37	3.978895435494709e-16	4.0	-4.363008459720607	8.088468071022652e-16	-4.363008459720607	1.8988476422214486	-2.297713814793668	0.0215780827641763	4.0	0.028458970287800485
pyrC	0.04645146804393865	2.0	0.42540661261668467	0.04697667308463645	0.42540661261668467	0.02504761103814426	16.98391962286725	1.0802446148603204e-64	2.0	5.238535632304566e-64										
pyrI	0.018683064738134636	2.0	0.4587521254413033	0.022150025205004982	0.4587521254413033	0.09757023428558523	4.701763081746316	2.5792466794267905e-06	2.0	3.085131615064735e-06										
qseC	0.0015789151944160668	2.0	0.38975095669733606	0.003209663463396297	0.38975095669733606	0.028143567647642472	13.848669137368043	1.2959087658299863e-43	2.0	4.615958214571411e-43	1.1477303555103627e-20	3.0	-1.610256863555022	2.8733277379931676e-20	-1.610256863555022	0.6006595361754303	-2.680814615560729	0.007344319012142415	3.0	0.010922164562382465
radD	1.396803211407788e-07	2.0	0.49580948094368094	2.0444119730604896e-06	0.49580948094368094	0.0344746977556577	14.381836918709832	6.728469637947087e-47	2.0	2.668186235737638e-46	8.10942535979685e-09	2.0	-2.339049771472123	1.2170918495681728e-08	-2.339049771472123	0.8650741345861918	-2.703872047441353	0.006853667475874968	2.0	0.01027763836190106
recC	5.023971752723705e-13	4.0	0.4159524291680413	1.0110743152356455e-10	0.4159524291680413	0.03789233163840711	10.977219167649162	4.918312570074113e-28	4.0	1.28130796728468e-27	9.103481683636627e-09	11.0	-1.1155617465676493	1.3617291351773121e-08	-1.1155617465676493	0.1977929008388212	-5.640049475166481	1.7000131033983073e-08	11.0	5.306997427130368e-08
recD	1.4613897584847787e-05	4.0	0.45477042579721866	6.961057725326904e-05	0.45477042579721866	0.10378086955795716	4.382025586548481	1.1758099643070321e-05	4.0	1.3817912719228625e-05	0.015514148797502353	2.0	-0.9406583733424472	0.015986163657587097	-0.9406583733424472	0.02783163309057607	-33.79817383626543	2.097873649102386e-250	2.0	1.1075538823937596e-248
recE	0.02826266120090775	3.0	0.5451799664684901	0.031081205282419044	0.5451799664684901	0.03513576198444813	15.516383754813655	2.6877744238714007e-54	3.0	1.1447928101674485e-53	9.524951473598584e-11	4.0	-1.8044771892404687	1.5528871839336474e-10	-1.8044771892404687	0.8185580042683626	-2.20445854763015	0.027492112094735198	4.0	0.035223655396181074
recG	0.00021553167209764843	10.0	0.499433858130972	0.0006522669024007782	0.499433858130972	0.04597763227789853	10.862539747855832	1.7384582320002115e-27	10.0	4.4146967721141016e-27										
recJ	0.03304926122608992	3.0	0.4081844175703895	0.03552023402804057	0.4081844175703895	0.05258178685379219	7.762847974439866	8.304313361960765e-15	3.0	1.4014616889682212e-14	0.025163645255519954	2.0	-0.48299620895190765	0.025547931693245655	-0.48299620895190765	0.17950406184728507	-2.6907257918365195	0.0071296769956555265	2.0	0.010638212973567472
recQ	0.009488068675336287	2.0	0.4822525684692412	0.01309666091680478	0.4822525684692412	0.09348786679928504	5.158450876888863	2.490014163441446e-07	2.0	3.151668870393654e-07	0.026676398040888373	2.0	-1.3113314033327115	0.027022649256994713	-1.3113314033327115	0.6884093933247141	-1.9048714559218296	0.05679678249252833	2.0	0.06765111119713892
relA	5.2024681379020644e-11	4.0	0.6014466135044677	4.653318723345735e-09	0.6014466135044677	0.08585152614626768	7.005660126294855	2.4582400373853004e-12	4.0	3.762135418431876e-12										
rfbD	0.0025878804843627416	2.0	0.3888207273815098	0.004789066183705763	0.3888207273815098	0.09536517326136017	4.077177381263683	4.558571636844961e-05	2.0	5.154003044466564e-05										
rfe	0.04147306872615453	2.0	0.41402016659114516	0.04313413478624599	0.41402016659114516	0.10275209032265728	4.029311377423647	5.594048080262029e-05	2.0	6.289397632138174e-05	0.006496269346643992	2.0	-4.78460938101551	0.006839180925059218	-4.78460938101551	3.8351421300701003	-1.2475702904205157	0.21218846412239145	2.0	0.21591739971637905
rhaA	0.004169461058570323	4.0	0.43980132148579004	0.006960290755030644	0.43980132148579004	0.04015996259134906	10.951238325618574	6.554534615527147e-28	4.0	1.6965917573952905e-27										
rhaT	0.005922549632248221	3.0	0.35920202452072014	0.008894873981268318	0.35920202452072014	0.02022005333848245	17.764642778517956	1.3278279501338503e-70	3.0	7.371734481777582e-70										
rhlB	0.00035757656547877255	2.0	0.3895188971541715	0.0009776753095731762	0.3895188971541715	0.027897573417778983	13.962465169315875	2.6413705536257503e-44	2.0	9.84399673920708e-44	3.1800908597935193e-06	2.0	-1.3666004227450037	4.145434345191988e-06	-1.3666004227450037	0.07933605350502602	-17.225465124231672	1.7104719193330218e-66	2.0	3.231891679160815e-65
rhlE	1.535182923509057e-07	3.0	0.6171052347800902	2.2068254525442693e-06	0.6171052347800902	0.08829521459350784	6.9891130297503645	2.766294958142057e-12	3.0	4.225554917086065e-12	9.690035402121786e-34	4.0	-2.3514907454080487	3.76485141705814e-33	-2.3514907454080487	0.3908551007164871	-6.016272375868876	1.784791674685716e-09	4.0	6.067615636478902e-09
rho	0.0041404656914895855	2.0	0.6136996380085374	0.0069584026756766525	0.6136996380085374	0.029806342275810468	20.589565547148315	3.404074616578281e-94	2.0	2.227869972638631e-93	2.017044546530529e-31	5.0	-1.6263727707289786	7.0992058059260785e-31	-1.6263727707289786	0.19937884580031603	-8.157198243377536	3.428853515524691e-16	5.0	1.8209443965582306e-15
